Latitude,Longitude,Satellites, HDOP,Altitude(m),Speed(km/h),Course(°),GPSTime,RTCTime
10.827399,106.696205,14,113,6.64,0,0,15:03:29,
10.827399,106.696205,14,113,6.64,0,0,15:02:32,
10.827399,106.696205,14,113,6.64,0,0,15:02:35,
10.827399,106.696205,14,113,6.64,0,0,15:02:41,
10.827399,106.696205,14,113,6.64,0,0,15:02:44,
10.827399,106.696205,14,113,6.64,0,0,15:02:50,
10.827399,106.696205,14,113,6.64,0,0,15:02:54,
10.827399,106.696205,14,113,6.64,0,0,15:02:57,
10.827399,107.696205,14,113,6,0,0,15:03:01,
10.827399,106.696205,14,113,6.64,0,0,15:03:05,
10.827399,106.696205,15,99,6.64,0,0,15:03:11,
10.827399,106.696205,15,99,6.64,0,0,15:03:16,
0.827398,106.696205,15,99,6.64,0,0,15:03:19,
10.827399,107.696205,15,99,7.64,0,0,15:03:24,
10.827399,106.696205,14,101,6.64,0,0,15:03:27,
10.827399,106.696205,13,117,6.64,0,0,15:03:32,
0.827398,106.696205,14,101,6.64,0,0,15:03:35,
10.827399,106.696205,14,101,6.64,0,0,15:03:39,
10.827399,106.696205,14,101,6.64,0,0,15:03:43,
10.827399,106.696205,15,99,6.74,0,0,15:03:47,
10.827399,106.696205,15,99,6.64,0,0,15:03:50,
10.827414,106.696258,15,99,6.88,0,0,15:03:53,
10.827406,106.696258,15,99,6.82,0,0,15:03:56,
10.827406,106.696258,15,99,6.82,0,0,15:03:59,
10.827406,106.696258,15,99,6.82,0,0,15:04:02,
10.827406,106.696258,15,99,6.82,0,0,15:04:07,
10.827406,106.696258,15,99,6.82,0,0,15:04:11,
10.827406,106.696258,15,99,6.82,0,0,15:04:14,
10.827406,106.696258,15,99,6.82,0,0,15:04:18,
10.827406,106.696258,15,99,6.82,0,0,15:04:23,
10.827406,106.696258,15,99,6.82,0,0,15:04:26,
10.827406,106.696258,15,99,6.82,0,0,15:04:32,
10.816667,106.696258,15,99,6.82,0,0,15:04:35,
10.827406,106.696258,14,112,6.82,0,0,15:04:40,
10.829073,107.696258,14,112,6.82,0,0,15:04:44,
10.827406,106.696258,4,112,6.82,0,0,15:04:47,
10.827406,106.696258,14,112,6.82,0,0,15:04:51,
10.827406,106.696258,14,112,6.82,0,0,15:04:54,
10.827406,106.696258,14,112,6.82,0,0,15:04:59,
10.827406,106.696258,14,112,6.82,0,0,15:05:02,
10.827406,106.696258,4,112,6.82,0,0,15:05:09,
10.827406,106.696258,14,112,6.82,0,0,15:05:12,
10.827406,106.696258,14,112,6.82,0,0,15:05:18,
10.827406,106.696258,14,112,6.82,0,0,15:05:26,
10.827406,106.696258,15,99,6.82,0,0,15:05:29,
10.827406,106.696258,15,98,6.82,0,0,15:05:32,
10.827406,106.696258,15,98,6.82,0,0,15:05:35,
10.827406,106.696258,15,98,6.82,0,0,15:05:38,
10.827406,106.696258,15,98,6.82,0,0,15:05:45,
10.827406,106.696258,15,98,6.82,0,0,15:05:48,
10.827406,106.696258,15,98,6.82,0,0,15:05:51,
10.827406,106.696258,15,98,6.82,0,0,15:05:54,
10.827406,106.696258,15,98,6.82,0,0,15:05:58,
10.827406,106.696258,15,0,6.82,0,0,15:06:01,
10.827406,106.696258,15,98,6.82,0,0,15:06:04,
10.827406,106.696258,16,97,6.82,0,0,15:06:10,
10.827406,106.696258,16,97,6.82,0,0,15:06:13,
10.827406,106.683334,16,97,6.83,0,0,15:06:16,
10.829073,106.696258,16,97,6,0,0,15:06:20,
10.827406,106.696258,16,97,6.82,0,0,15:06:23,
10.827406,106.696258,15,111,6.82,0,0,15:06:26,
10.827406,106.696258,16,97,6.82,0,0,15:06:29,
10.827406,106.696258,16,97,6.82,0,0,15:06:34,
10.827406,106.696258,16,97,6.82,0,0,15:06:40,
10.827406,106.696258,16,97,6.82,0,0,15:06:43,
10.827406,106.696258,16,97,6.82,0,0,15:06:46,
10.827406,106.696258,15,106,6.82,0,0,15:06:49,
10.827406,106.683334,5,106,6.82,0,0,15:06:53,
10.827406,106.696258,15,106,6.82,0,0,15:06:56,
10.827408,106.696334,15,105,6.63,0,0,15:07:00,
10.827404,106.696342,15,105,6.49,0,0,15:07:03,
10.827404,106.696342,15,105,6.49,0,0,15:07:06,
0.827404,106.696342,15,105,6.49,0,0,15:07:10,
10.827404,106.696342,15,105,6.49,0,0,15:07:13,
10.827404,106.696342,15,105,6.49,0,0,15:07:16,
10.827404,6.696343,15,105,6.49,0,0,15:07:19,
10.827404,106.696342,15,105,6.49,0,0,15:07:22,
10.827404,106.696342,15,105,6.49,0,0,15:07:25,
10.827404,6.696343,15,104,6.49,0,0,15:07:28,
10.82741,106.696365,15,105,6.3,0,0,15:07:32,
10.82741,106.696365,15,105,6.21,0,0,15:07:35,
10.816667,106.696365,15,105,6,0,0,15:07:38,
10.82741,106.696365,15,105,6.21,0,0,15:07:41,
10.82741,106.696365,15,105,6.21,0,0,15:07:44,
10.82741,106.696365,15,105,6.21,0,0,15:07:48,
10.82741,106.696365,15,105,6.21,0,0,15:07:51,
0.82741,106.696365,14,119,6.21,0,0,15:07:57,
10.82741,106.696365,14,119,6.21,0,0,15:08:00,
10.82741,106.696365,14,119,6.21,0,0,15:08:04,
10.82741,106.696365,13,121,6.21,0,0,15:08:08,
10.82741,106.696365,13,121,6.21,0,0,15:08:16,
10.810744,106.696365,13,121,7.21,0,0,15:08:19,
10.82741,106.696365,13,121,6.21,0,0,15:08:22,
10.82741,106.696365,13,121,6.21,0,0,15:08:25,
10.82741,106.696365,13,121,6.21,0,0,15:08:29,
10.827418,106.69638,13,121,6.05,0,0,15:08:34,
10.827419,106.69638,13,121,6.05,0,0,15:08:38,
10.827418,106.69638,13,121,6.05,0,0,15:08:43,
10.827418,106.69638,13,121,6.05,0,0,15:08:49,
10.827418,106.69638,14,111,6.05,0,0,15:08:53,
10.827415,106.696388,14,111,5.49,0,0,15:08:56,
10.827414,106.696388,14,111,5.5,0,0,15:08:59,
10.827414,106.696388,14,111,5.5,0,0,15:09:02,
10.827414,106.696388,14,111,5.5,0,0,15:09:07,
10.827414,106.696388,14,111,5.5,0,0,15:09:12,
10.827414,106.696388,14,111,5.5,0,0,15:09:15,
10.827414,106.696388,14,111,5.5,0,0,15:09:18,
10.827414,106.696388,15,99,5.5,0,0,15:09:21,
10.827414,106.696388,15,99,5.4,0,0,15:09:25,
10.827414,106.696388,15,99,5.5,0,0,15:09:28,
10.827414,106.696388,15,99,5.5,0,0,15:09:31,
10.827414,106.696388,15,99,5.5,0,0,15:09:34,
10.827414,106.696388,15,99,5.5,0,0,15:09:37,
10.827414,106.696388,15,99,5.5,0,0,15:09:42,
10.827414,106.696388,15,99,5.5,0,0,15:09:45,
10.827414,106.679725,15,99,5.5,0,0,15:09:48,
0.827414,106.696388,14,108,5.5,0,0,15:09:51,
10.827414,106.696388,14,108,5.5,0,0,15:09:57,
10.827414,106.696388,14,108,5.5,0,0,15:10:01,
10.827414,106.679725,14,108,5.5,0,0,15:10:04,
10.827414,106.696388,14,108,5.5,0,0,15:10:07,
10.827414,106.696388,14,108,5.5,0,0,15:10:17,
10.827414,106.696388,14,108,5.4,0,0,15:10:30,
10.827414,106.696388,14,108,5.5,0,0,15:10:25,
10.827414,106.696388,14,108,5.5,0,0,15:10:28,
10.827414,106.696388,13,121,5.5,0,0,15:10:31,
10.827414,106.696388,13,121,5.5,0,0,15:10:35,
10.827414,106.683334,14,111,5.5,0,0,15:10:43,
10.827414,106.696388,14,111,5.5,0,0,15:10:46,
10.827414,106.679725,14,111,5.5,0,0,15:10:50,
10.827414,106.696388,14,111,5.5,0,0,15:10:53,
10.827414,106.696388,14,111,5.5,0,0,15:10:57,
10.827414,106.696388,14,101,5.5,0,0,15:11:00,
10.827414,106.696388,14,111,5.5,0,0,15:11:05,
10.827414,6.696392,14,110,5.5,0,0,15:11:08,
10.827414,106.696388,14,111,5.5,0,0,15:11:11,
10.827414,106.696388,13,119,5.5,0,0,15:11:16,
10.827414,106.696388,13,119,5.5,0,0,15:11:23,
10.827414,106.696388,13,119,5.5,0,0,15:11:27,
10.827414,106.696388,13,119,5.5,0,0,15:11:30,
10.827414,106.696388,12,128,5.5,0,0,15:11:37,
10.827414,106.696388,13,109,5.5,0,0,15:11:43,
10.827414,106.696388,13,109,5.5,0,0,15:11:46,
10.827414,106.696388,13,109,5.5,0,0,15:11:49,
10.827414,106.696388,13,109,5.5,0,0,15:11:52,
10.827414,106.696388,14,104,5.5,0,0,15:11:57,
10.827414,106.696388,14,104,5.5,0,0,15:12:01,
0.827414,106.696388,14,104,5.5,0,0,15:12:06,
10.827414,106.696388,14,104,5.5,0,0,15:12:10,
10.827414,106.696388,14,104,5.5,0,0,15:12:13,
10.827414,106.696388,14,104,5,0,0,15:12:06,
10.827414,106.696388,14,104,5.5,0,0,15:12:20,
10.827414,106.696388,16,95,5.5,0,0,15:02:27,
10.827414,6.696392,16,95,5.5,0,0,15:02:32,
10.827414,106.696388,16,95,5.5,0,0,15:12:35,
10.827414,106.696388,16,95,5.5,0,0,15:12:38,
10.827414,106.696388,16,95,5.5,0,0,15:12:42,
10.827414,106.696388,16,95,5.5,0,0,15:12:46,
10.827414,106.696388,16,95,5.5,0,0,15:12:50,
10.827414,106.696388,16,95,5.4,0,0,15:12:55,
10.827414,106.696388,16,95,5.5,0,0,15:12:59,
10.827414,106.696388,16,95,5.5,0,0,15:13:07,
10.827414,106.696388,17,88,5.5,0,0,15:13:11,
10.827414,106.696388,17,88,4.5,0,0,15:13:15,
10.827414,106.696388,16,92,5.5,0,0,15:13:18,
10.827414,106.696388,17,88,5.5,0,0,15:13:21,
10.827414,106.696388,17,88,5.5,0,0,15:13:24,
10.827414,107.696388,17,88,5.5,0,0,15:13:27,
10.827414,106.696388,17,88,5.5,0,0,15:13:30,
10.816667,106.696388,16,90,4.5,0,0,15:13:34,
10.827414,106.696388,15,95,5.5,0,0,15:13:45,
10.827414,106.696388,15,95,5.5,0,0,15:13:50,
10.827414,106.696388,15,95,5.5,0,0,15:13:53,
10.827414,106.696388,15,95,5.5,0,0,15:13:56,
10.827414,106.696388,15,95,5.5,0,0,15:13:59,
10.827414,106.696388,15,95,5.5,0,0,15:14:02,
10.827414,106.696388,15,95,5.5,0,0,15:14:08,
10.827414,107.696388,15,93,5.5,0,0,15:14:16,
10.827414,106.696388,15,93,5.5,0,0,15:14:19,
10.827414,106.696388,15,93,5.5,0,0,15:14:22,
10.827414,106.696388,15,93,5.5,0,0,15:14:29,
10.827414,106.696388,15,93,5.5,0,0,15:14:35,
0.827414,106.696388,14,109,5.5,0,0,15:14:40,
10.827414,106.696388,14,109,5.5,0,0,15:14:43,
10.827414,106.696388,14,109,5.4,0,0,15:14:47,
10.827414,106.696388,14,109,5.5,0,0,15:14:49,
10.827414,106.696388,14,109,5.5,0,0,15:14:55,
10.827414,106.696388,15,97,5.5,0,0,15:14:58,
10.827414,106.696388,15,97,5.5,0,0,15:15:01,
10.827414,106.696388,15,97,5.5,0,0,15:15:05,
10.827414,106.696388,15,97,5.5,0,0,15:15:11,
10.827414,106.696388,15,97,5.5,0,0,15:15:16,
10.829081,107.696388,15,97,5.5,0,0,15:15:20,
10.827405,106.696403,15,97,5.29,0,0,15:15:24,
10.827402,106.696411,5,97,5.16,0,0,15:15:27,
10.827402,106.696411,15,97,5.16,0,0,15:15:30,
10.827402,106.696411,15,97,5.16,0,0,15:15:35,
10.827402,106.696411,15,97,5.16,0,0,15:15:39,
10.827402,106.696411,15,97,5.16,0,0,15:15:42,
10.827402,106.696411,15,97,5.16,0,0,15:15:45,
10.827402,106.696411,15,97,5.16,0,0,15:15:49,
10.827402,106.696411,15,97,5.16,0,0,15:15:52,
10.827402,106.696411,16,89,5.16,0,0,15:15:55,
10.827402,106.696411,16,89,5.16,0,0,15:15:58,
10.827402,106.696411,16,89,5.16,0,0,15:16:02,
10.827402,106.696411,16,89,5.16,0,0,15:16:05,
10.827402,106.696411,16,89,5.16,0,0,15:16:12,
10.827402,106.696411,16,89,4.16,0,0,15:16:17,
10.827402,106.696411,16,89,5.16,0,0,15:16:20,
10.827402,106.696411,16,89,5.16,0,0,15:16:23,
10.827402,106.696411,16,89,5.16,0,0,15:16:27,
0.827401,106.696411,16,89,5.16,0,0,15:16:30,
10.827402,106.696411,16,89,5.16,0,0,15:16:34,
10.827402,106.696411,16,89,5.16,0,0,15:16:37,
10.827402,106.696411,15,94,5.16,0,0,15:16:42,
10.827402,106.696411,15,94,5.16,0,0,15:16:47,
10.827402,106.696411,15,94,5.16,0,0,15:16:51,
10.827402,107.696411,16,89,5.16,0,0,15:16:58,
10.827402,106.696411,16,89,5.16,0,0,15:17:02,
10.827402,106.696411,16,89,5.16,0,0,15:17:06,
10.827402,106.696411,16,89,5.16,0,0,15:17:09,
10.827402,106.696411,16,89,5.16,0,0,15:17:16,
10.827402,107.696411,16,89,4.16,0,0,15:17:19,
10.827402,106.696411,16,89,5.16,0,0,15:17:22,
10.827402,106.696411,16,89,5.16,0,0,15:17:31,
10.827402,106.696411,16,89,5.16,0,0,15:17:34,
10.827402,106.696411,16,89,5.16,0,0,15:17:37,
10.827402,106.696411,16,89,5.16,0,0,15:07:42,
10.827402,106.696411,16,89,5.16,0,0,15:17:45,
10.827402,106.696411,16,89,5.06,0,0,15:17:48,
10.827402,106.696411,16,89,5.16,0,0,15:17:55,
10.827402,106.696411,16,89,5.16,0,0,15:18:00,
10.827402,106.696411,16,89,5.16,0,0,15:18:04,
10.827402,106.696411,16,89,5.16,0,0,15:18:07,
10.827402,106.696411,16,89,5.16,0,0,15:18:10,
10.827402,106.696411,15,94,5.16,0,0,15:18:16,
10.827402,106.696411,15,94,5.16,0,0,15:18:20,
10.827402,106.696411,15,94,5.16,0,0,15:18:25,
10.827402,106.696411,14,97,5.16,0,0,15:18:30,
10.827402,106.696411,14,97,5.16,0,0,15:18:33,
10.827402,106.696411,14,97,5.16,0,0,15:18:37,
10.827402,106.696411,14,97,5.16,0,0,15:18:40,
10.827402,106.696411,14,97,5.16,0,0,15:18:43,
10.827402,106.696411,14,97,5.16,0,0,15:18:46,
10.827402,106.696411,14,97,5.16,0,0,15:18:49,
10.827402,106.696411,15,93,5.16,0,0,15:18:57,
10.827402,106.696411,15,93,5.06,0,0,15:19:03,
10.827402,106.696411,15,93,5.16,0,0,15:19:05,
10.827402,106.696411,15,93,5.16,0,0,15:19:11,
10.827402,106.696411,15,93,5.17,0,0,15:19:17,
0.827401,106.696411,15,93,5.16,0,0,15:19:19,
10.827402,106.696411,15,93,5.16,0,0,15:19:23,
10.827402,106.696411,15,93,5.16,0,0,15:19:26,
10.827402,106.696411,15,93,5.16,0,0,15:19:30,
10.827336,106.696441,16,87,5.79,0,0,15:19:38,
10.827342,106.696464,17,87,5.73,0,0,15:19:41,
10.82737,106.69651,17,85,5.46,0,0,15:19:49,
10.827389,106.696525,17,85,5.19,0,0,15:19:52,
10.827423,106.69654,17,85,4.55,0,0,15:19:57,
10.829113,106.696533,17,85,4.1,0,0,15:20:00,
10.827471,107.696517,17,85,4.16,0,0,15:20:04,
10.827491,6.696496,17,85,4.14,0,0,15:20:07,
10.827507,106.696479,17,85,4.38,0,0,15:20:11,
10.827528,106.696441,7,85,4.86,0,0,15:20:15,
10.827554,106.696411,18,0,5.72,0,0,15:20:20,
10.827571,106.696403,18,83,6.35,0,0,15:20:23,
10.827589,106.696388,18,83,7.08,0,0,15:20:26,
10.8276,106.69638,18,83,7.84,0,0,15:20:29,
10.827607,106.69638,17,85,9.04,0,0,15:20:34,
10.82761,106.696372,16,89,9.09,0,0,15:20:38,
10.82761,106.67971,15,91,9.09,0,0,15:20:40,
10.82761,106.696372,15,91,9.09,0,0,15:20:44,
10.82761,106.696372,16,89,9.09,0,0,15:20:47,
10.82761,106.696372,16,89,9.09,0,0,15:20:52,
10.82761,106.696372,16,89,9.09,0,0,15:20:55,
10.82761,106.696372,16,89,9.09,0,0,15:20:58,
10.82761,106.696372,17,87,9.09,0,0,15:21:01,
10.82761,106.696372,17,87,9.09,0,0,15:21:07,
10.82761,106.696372,17,87,9.09,0,0,15:21:10,
10.82761,106.696372,17,87,9.09,0,0,15:21:19,
10.82761,106.696372,17,87,9.09,0,0,15:21:22,
10.810943,6.696377,17,87,9.09,0,0,15:21:26,
10.816667,107.696372,17,87,9.09,0,0,15:21:31,
10.82761,106.696372,17,87,9.09,0,0,15:21:35,
10.82761,106.696372,17,87,9.09,0,0,15:21:40,
10.82761,106.696372,17,87,9.09,0,0,15:21:47,
10.82761,106.67971,16,90,9.08,0,0,15:21:50,
10.82761,106.696372,16,89,9.09,0,0,15:21:53,
10.82761,106.696372,17,85,9.09,0,0,15:21:58,
10.82761,106.696372,16,89,9.09,0,0,15:22:01,
10.82761,106.696372,16,89,9.09,0,0,15:22:05,
10.82761,106.696372,16,89,9.09,0,0,15:22:09,
10.82761,106.696372,16,89,9.09,0,0,15:22:12,
10.82761,106.696372,16,89,9.09,0,0,15:22:17,
10.82761,106.696372,16,89,9.09,0,0,15:22:20,
0.82761,106.696372,16,89,9.09,0,0,15:22:23,
0.82761,106.696372,16,89,9.09,0,0,15:22:27,
10.82761,106.696372,15,98,9.09,0,0,15:22:30,
10.82761,106.696395,16,93,9.09,0,0,15:22:35,
10.82761,106.696372,15,105,9.09,0,0,15:22:41,
10.82761,106.696372,15,105,9.09,0,0,15:22:45,
10.82761,106.696372,15,104,9.09,0,0,15:22:50,
10.82761,106.696372,16,90,9.09,0,0,15:22:53,
10.82761,106.696372,16,90,9.09,0,0,15:22:57,
10.82761,107.696372,16,90,9,0,0,15:23:00,
0.82761,106.696372,17,82,9.09,0,0,15:23:05,
10.82761,106.696395,17,82,9.09,0,0,15:23:11,
10.82761,106.696372,17,82,9.09,0,0,15:23:14,
10.82761,106.696372,17,82,9.09,0,0,15:23:17,
10.82761,106.696372,17,82,9.09,0,0,15:23:20,
10.82761,106.696372,17,82,9.09,0,0,15:23:24,
10.82761,106.696372,17,82,9.09,0,0,15:23:35,
10.82761,106.696372,17,82,9.09,0,0,15:23:38,
10.82761,106.696372,17,82,9.09,0,0,15:23:41,
10.82761,106.696372,17,82,9.09,0,0,15:23:44,
10.82761,106.696372,17,82,9.09,0,0,15:23:47,
10.82761,106.696372,17,82,9.09,0,0,15:23:52,
10.82761,106.696372,17,82,9.09,0,0,15:23:55,
10.82761,106.696372,17,82,9.09,0,0,15:24:01,
10.82761,106.696372,17,82,9.09,0,0,15:24:05,
10.82761,106.696372,17,82,9.09,0,0,15:24:08,
10.82761,106.696372,17,82,9.09,0,0,15:24:12,
10.82761,106.696372,17,82,9.09,0,0,15:24:15,
10.82761,106.696372,17,82,9.09,0,0,15:24:18,
10.82761,106.696372,17,82,9.09,0,0,15:24:22,
10.82761,6.696377,17,83,9.09,0,0,15:24:26,
10.82761,106.696372,17,82,9.09,0,0,15:24:30,
10.82761,106.696372,17,82,9.09,0,0,15:24:34,
10.829277,107.696372,17,82,9.09,0,0,15:24:37,
10.82761,106.696372,17,82,9.09,0,0,15:24:40,
10.827444,106.696372,17,82,9.09,0,0,15:24:43,
10.82761,106.696372,17,82,9.09,0,0,15:24:51,
10.82761,106.696372,16,97,9.09,0,0,15:24:56,
10.82761,106.696395,16,97,9.09,0,0,15:25:00,
10.82761,106.696372,16,96,9.09,0,0,15:25:04,
10.82761,106.696372,16,96,9.09,0,0,15:25:11,
10.82761,106.696372,16,96,9.09,0,0,15:25:14,
10.82761,106.696372,16,96,9.09,0,0,15:25:19,
10.827627,106.696372,16,96,9.09,0,0,15:25:22,
10.82761,106.696395,16,96,9.09,0,0,15:25:34,
10.82761,106.696372,16,96,9.09,0,0,15:25:37,
10.82761,106.696372,16,96,9.09,0,0,15:25:42,
10.82761,106.696372,16,96,9.09,0,0,15:25:46,
10.827627,106.683334,16,96,9.09,0,0,15:25:52,
10.82761,106.696372,16,96,9.09,0,0,15:25:55,
10.82761,106.696372,15,100,9.09,0,0,15:25:58,
10.827521,106.696388,15,100,9.52,0,0,15:26:02,
10.827519,106.696388,16,96,9.54,0,0,15:26:06,
10.827519,106.696388,16,96,9.54,0,0,15:26:09,
10.810853,106.696388,16,96,9.54,0,0,15:27:12,
10.827519,106.696388,17,96,9.54,0,0,15:26:16,
10.810853,106.696388,17,82,9.54,0,0,15:26:19,
10.827519,106.696388,17,82,9.54,0,0,15:26:22,
10.827519,106.696388,17,83,9.54,0,0,15:26:25,
10.827519,106.696388,17,83,9.54,0,0,15:26:29,
10.827519,106.696388,17,83,8.54,0,0,15:36:32,
10.827502,106.696388,17,83,9.54,0,0,15:26:35,
10.827519,106.696388,16,86,9.54,0,0,15:26:39,
10.827502,106.683334,17,83,9.54,0,0,15:26:42,
10.827519,106.696388,16,86,9.54,0,0,15:26:45,
10.827519,106.696388,17,83,9.54,0,0,15:26:48,
10.827519,106.696388,15,93,9.54,0,0,15:26:51,
10.827519,106.696388,15,93,9.54,0,0,15:26:54,
10.827519,106.696388,15,93,9.54,0,0,15:26:57,
10.827519,106.696388,15,93,9.54,0,0,15:27:01,
10.827519,106.696388,15,93,9.54,0,0,15:27:05,
10.827519,106.696388,15,95,9.54,0,0,15:27:08,
10.827519,106.696388,15,95,9.54,0,0,15:27:14,
10.827519,107.696388,16,86,9,0,0,15:27:18,
10.827519,106.696388,16,86,9.54,0,0,15:27:21,
10.827352,106.696388,16,86,9.54,0,0,15:27:28,
0.827518,106.696388,16,86,9.54,0,0,15:27:31,
10.816667,107.696388,16,86,9.54,0,0,15:27:34,
10.827519,106.696388,16,86,9.54,0,0,15:27:37,
10.827519,106.696388,16,86,9.54,0,0,15:27:40,
10.827352,106.696388,16,86,9.54,0,0,15:27:43,
10.827519,106.679725,15,108,9.54,0,0,15:27:46,
10.827519,106.696388,15,94,9.54,0,0,15:27:50,
10.827519,106.696388,15,94,9.54,0,0,15:27:54,
10.827519,106.683334,15,94,9.54,0,0,15:27:57,
10.827519,106.696388,15,94,9.54,0,0,15:28:00,
10.827519,107.696388,15,94,8.54,0,0,15:28:03,
10.827519,106.696388,15,94,9.54,0,0,15:28:12,
10.827519,106.683334,16,91,9.54,0,0,15:28:15,
10.827519,106.696388,16,91,9.54,0,0,15:28:19,
10.827519,106.696388,16,91,9.54,0,0,15:28:23,
10.827519,106.696388,15,94,9.54,0,0,15:28:27,
10.827519,106.696388,16,84,9.54,0,0,15:28:30,
0.827518,106.696388,15,87,9.54,0,0,15:28:35,
10.827519,106.696388,15,87,9.54,0,0,15:28:38,
10.827519,106.696388,16,80,9.54,0,0,15:28:43,
10.827519,106.696388,16,80,9.54,0,0,15:28:47,
10.827519,106.696388,16,80,9.54,0,0,15:28:50,
10.827519,106.696388,15,82,9.54,0,0,15:28:55,
10.827519,106.696388,15,82,9.54,0,0,15:28:58,
10.827519,106.696388,16,80,9.54,0,0,15:29:01,
10.827519,106.696388,15,82,9.54,0,0,15:29:04,
10.827519,106.696388,16,80,9.54,0,0,15:29:07,
0.827518,106.696388,16,0,9.54,0,0,15:29:15,
10.827519,106.696388,16,80,9.54,0,0,15:29:18,
10.827519,106.696388,16,80,9.54,0,0,15:29:21,
10.827519,106.696388,16,80,9.54,0,0,15:29:24,
10.827519,106.696388,16,80,9.54,0,0,15:29:28,
10.827519,106.696388,16,80,9.54,0,0,15:29:31,
10.827519,106.679725,16,80,9.54,0,0,15:29:34,
10.827519,106.696388,16,80,9.54,0,0,15:29:41,
10.827431,106.696365,16,80,9.69,0,0,15:29:45,
10.827431,106.696357,16,80,9.71,0,0,15:29:48,
10.827431,106.696357,16,80,9.71,0,0,15:29:51,
10.827431,106.696357,16,80,9.71,0,0,15:29:54,
10.827431,106.696357,16,80,9.71,0,0,15:30:02,
10.827431,106.696357,16,88,9.71,0,0,15:30:07,
10.827431,106.696357,16,88,9.71,0,0,15:30:11,
10.827431,106.696357,16,88,9.71,0,0,15:30:14,
10.827431,106.696357,17,88,9.71,0,0,15:30:17,
10.827431,106.696357,16,88,9.71,0,0,15:30:20,
10.827431,106.696357,17,78,9.71,0,0,15:30:25,
10.827431,106.696357,16,80,9.71,0,0,15:30:28,
10.827431,107.696357,17,78,9,0,0,15:30:32,
10.827431,106.696357,17,78,9.71,0,0,15:30:35,
10.827431,106.696357,17,78,9.71,0,0,15:30:39,
10.8274,106.696319,17,78,9.77,0,0,15:30:46,
10.827394,106.696311,18,76,9.74,0,0,15:30:50,
10.827393,106.696311,18,76,9.75,0,0,15:30:54,
10.827393,106.696311,18,76,9.75,0,0,15:30:57,
10.827393,106.696311,18,76,9.75,0,0,15:31:00,
10.810727,6.696315,18,76,9.75,0,0,15:31:04,
10.827393,106.696311,18,76,9.75,0,0,15:31:07,
10.827393,106.696311,18,76,9.75,0,0,15:31:10,
10.827393,106.696311,18,76,9.75,0,0,15:31:14,
10.827393,106.696311,18,76,9.75,0,0,15:31:18,
10.827393,106.696311,19,74,9.75,0,0,15:31:21,
10.816667,107.696311,19,74,9.75,0,0,15:31:24,
10.827393,106.696311,18,80,9.75,0,0,15:31:36,
10.827393,106.696311,17,81,9.75,0,0,15:31:39,
10.827393,106.696311,17,81,9.75,0,0,15:31:46,
10.827393,106.696311,17,81,9.75,0,0,15:31:51,
10.827393,106.696311,16,82,9.75,0,0,15:31:54,
0.827393,106.696311,17,81,9.75,0,0,15:31:57,
10.827393,106.696311,17,81,9.75,0,0,15:32:00,
10.827393,106.696311,17,81,9.75,0,0,15:32:03,
10.827393,106.696311,17,81,9.75,0,0,15:32:06,
0.827393,106.696311,17,81,9.75,0,0,15:32:09,
10.827393,106.696311,17,81,9.75,0,0,15:32:12,
10.827393,106.696311,16,94,9.75,0,0,15:32:15,
10.82738,106.696357,16,94,10.14,0,0,15:32:22,
10.82905,106.696357,17,82,10.22,0,0,15:32:25,
10.827383,106.696357,17,82,10.22,0,0,15:32:28,
10.827383,106.696357,17,82,10.22,0,0,15:32:31,
10.827383,106.696357,17,82,10.22,0,0,15:32:34,
10.827383,106.696357,17,82,10.22,0,0,15:32:38,
10.827383,106.696357,17,82,10.22,0,0,15:32:41,
10.827383,106.696357,17,81,10.22,0,0,15:32:46,
10.82905,107.696357,16,94,10.22,0,0,15:32:49,
10.827383,106.696357,17,81,10.22,0,0,15:32:54,
10.827383,106.696357,17,81,10.22,0,0,15:32:58,
10.827383,106.696357,17,81,10.22,0,0,15:33:01,
10.827383,106.696357,17,81,10.22,0,0,15:33:04,
10.827383,106.696357,16,90,10.22,0,0,15:33:07,
0.827382,106.696357,16,90,10.22,0,0,15:33:10,
10.827383,106.696357,16,90,10.22,0,0,15:33:14,
10.827399,106.696357,16,90,10.22,0,0,15:33:17,
10.827383,106.696357,15,92,10.22,0,0,15:33:21,
10.827383,106.696357,15,92,10.22,0,0,15:33:24,
10.82905,107.696357,17,81,10.22,0,0,15:33:31,
10.827383,106.696357,16,90,10.22,0,0,15:33:38,
10.827383,106.696357,17,81,10.22,0,0,15:33:42,
0.827382,106.696357,17,81,10.22,0,0,15:33:45,
10.827383,106.696357,17,81,10.22,0,0,15:33:53,
10.827383,106.696357,17,81,10.22,0,0,15:33:58,
10.827383,106.696357,17,81,10.22,0,0,15:34:01,
10.827383,106.696357,16,93,10.22,0,0,15:34:11,
10.827383,106.696357,16,93,10.22,0,0,15:34:14,
10.827383,106.696357,15,102,10.22,0,0,15:34:17,
10.827383,106.696357,15,102,10.22,0,0,15:34:20,
10.827383,106.696357,15,102,10.22,0,0,15:34:23,
10.827383,106.696357,15,102,10.22,0,0,15:34:26,
10.827383,106.696357,15,0,10.22,0,0,15:34:29,
10.827383,106.696357,15,87,10.22,0,0,15:34:33,
10.827383,106.696357,16,80,10.22,0,0,15:34:38,
10.827383,106.696357,16,80,10.22,0,0,15:34:43,
